character,character_picture,build_type,description_build,relic_set,picture_relic,planar_set,picture_planar,lightcone,picture_lightcone,team_recommendation,picture_team_recommendation,comment,element,picture_element,path,picture_path,rarity,,Picture Link  Element ,ele,,,,Picture link Character,
Lingsha,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c1/Character_Lingsha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120224130,"AoE Healer, Break Effect Debuffer","Body Outgoing Healing, Boots Speed, Ring Atk, Rope Energy",Longevous Disciple,https://static.wikia.nocookie.net/houkai-star-rail/images/4/4a/Item_Longevous_Disciple.png/revision/latest?cb=20230810043643,Forge of the Kalpagni Lantern,https://static.wikia.nocookie.net/houkai-star-rail/images/b/bb/Item_Forge_of_the_Kalpagni_Lantern.png/revision/latest?cb=20240621030153,Scent Alone Stays True,https://static.wikia.nocookie.net/houkai-star-rail/images/e/eb/Light_Cone_Scent_Alone_Stays_True.png/revision/latest?cb=20241002192322,,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Lingsha,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c1/Character_Lingsha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120224130,"AoE Healer, Break Effect Debuffer","Body Outgoing Healing, Boots Speed, Ring Atk, Rope Energy",Longevous Disciple,https://static.wikia.nocookie.net/houkai-star-rail/images/4/4a/Item_Longevous_Disciple.png/revision/latest?cb=20230810043643,Forge of the Kalpagni Lantern,https://static.wikia.nocookie.net/houkai-star-rail/images/b/bb/Item_Forge_of_the_Kalpagni_Lantern.png/revision/latest?cb=20240621030153,Scent Alone Stays True,https://static.wikia.nocookie.net/houkai-star-rail/images/e/eb/Light_Cone_Scent_Alone_Stays_True.png/revision/latest?cb=20241002192322,,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,"AoE Healer, Single Healer, Atk Support, Break Effect Sub-DPS",,Messenger Traversing Hackerspace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Item_Messenger_Traversing_Hackerspace.png/revision/latest?cb=20230810043745,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Echoes of the Coffin,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c0/Light_Cone_Echoes_of_the_Coffin.png/revision/latest?cb=20230719030554,Any DPS,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,"AoE Healer, Single Healer, Atk Support, Break Effect Sub-DPS",,Messenger Traversing Hackerspace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Item_Messenger_Traversing_Hackerspace.png/revision/latest?cb=20230810043745,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Echoes of the Coffin,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c0/Light_Cone_Echoes_of_the_Coffin.png/revision/latest?cb=20230719030554,Any DPS,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,"AoE Healer, Single Healer, Atk Support, Break Effect Sub-DPS",,Messenger Traversing Hackerspace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Item_Messenger_Traversing_Hackerspace.png/revision/latest?cb=20230810043745,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Echoes of the Coffin,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c0/Light_Cone_Echoes_of_the_Coffin.png/revision/latest?cb=20230719030554,Any DPS,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,"AoE Healer, Single Healer, Atk Support, Break Effect Sub-DPS",,Messenger Traversing Hackerspace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Item_Messenger_Traversing_Hackerspace.png/revision/latest?cb=20230810043745,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Echoes of the Coffin,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c0/Light_Cone_Echoes_of_the_Coffin.png/revision/latest?cb=20230719030554,Any DPS,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,"AoE Healer, Single Healer, Atk Support, Break Effect Sub-DPS",,Messenger Traversing Hackerspace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Item_Messenger_Traversing_Hackerspace.png/revision/latest?cb=20230810043745,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Echoes of the Coffin,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c0/Light_Cone_Echoes_of_the_Coffin.png/revision/latest?cb=20230719030554,Any DPS,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,"AoE Healer, Single Healer, Atk Support, Break Effect Sub-DPS",,Messenger Traversing Hackerspace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Item_Messenger_Traversing_Hackerspace.png/revision/latest?cb=20230810043745,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Echoes of the Coffin,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c0/Light_Cone_Echoes_of_the_Coffin.png/revision/latest?cb=20230719030554,Any DPS,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,"AoE Healer, Single Healer, Atk Support, Break Effect Sub-DPS",,Messenger Traversing Hackerspace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Item_Messenger_Traversing_Hackerspace.png/revision/latest?cb=20230810043745,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Echoes of the Coffin,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c0/Light_Cone_Echoes_of_the_Coffin.png/revision/latest?cb=20230719030554,Any DPS,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,"AoE Healer, Single Healer, Atk Support, Break Effect Sub-DPS",,Messenger Traversing Hackerspace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Item_Messenger_Traversing_Hackerspace.png/revision/latest?cb=20230810043745,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Echoes of the Coffin,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c0/Light_Cone_Echoes_of_the_Coffin.png/revision/latest?cb=20230719030554,Any DPS,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,"AoE Healer, Single Healer, Atk Support, Break Effect Sub-DPS",,Messenger Traversing Hackerspace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Item_Messenger_Traversing_Hackerspace.png/revision/latest?cb=20230810043745,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Echoes of the Coffin,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c0/Light_Cone_Echoes_of_the_Coffin.png/revision/latest?cb=20230719030554,Any DPS,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,"AoE Healer, Single Healer, Atk Support, Break Effect Sub-DPS",,Messenger Traversing Hackerspace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Item_Messenger_Traversing_Hackerspace.png/revision/latest?cb=20230810043745,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Echoes of the Coffin,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c0/Light_Cone_Echoes_of_the_Coffin.png/revision/latest?cb=20230719030554,Any DPS,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Mydei,https://static.wikia.nocookie.net/houkai-star-rail/images/6/67/Character_Mydei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250226132305,HP Scaling DPS,"Body HP, Boots Speed HP, Ring HP, Rope HP",,,,,"Flame of Blood, Blaze My Path",https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Light_Cone_Flame_of_Blood%2C_Blaze_My_Path.png/revision/latest?cb=20250226133127,Mydei; Tribbie; Sunday; Luocha,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,,,,,,,
Mydei,https://static.wikia.nocookie.net/houkai-star-rail/images/6/67/Character_Mydei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250226132305,HP Scaling DPS,"Body HP, Boots Speed HP, Ring HP, Rope HP",,,,,"Flame of Blood, Blaze My Path",https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Light_Cone_Flame_of_Blood%2C_Blaze_My_Path.png/revision/latest?cb=20250226133127,Mydei; Tribbie; Sunday; Luocha,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,,,,,,,
Mydei,https://static.wikia.nocookie.net/houkai-star-rail/images/6/67/Character_Mydei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250226132305,HP Scaling DPS,"Body HP, Boots Speed HP, Ring HP, Rope HP",,,,,"Flame of Blood, Blaze My Path",https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Light_Cone_Flame_of_Blood%2C_Blaze_My_Path.png/revision/latest?cb=20250226133127,Mydei; Tribbie; Sunday; Luocha,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,,,,,,,
Mydei,https://static.wikia.nocookie.net/houkai-star-rail/images/6/67/Character_Mydei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250226132305,HP Scaling DPS,"Body HP, Boots Speed HP, Ring HP, Rope HP",,,,,"Flame of Blood, Blaze My Path",https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Light_Cone_Flame_of_Blood%2C_Blaze_My_Path.png/revision/latest?cb=20250226133127,Mydei; Tribbie; Sunday; Luocha,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,,,,,,,
Mydei,https://static.wikia.nocookie.net/houkai-star-rail/images/6/67/Character_Mydei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250226132305,HP Scaling DPS,"Body HP, Boots Speed HP, Ring HP, Rope HP",,,,,"Flame of Blood, Blaze My Path",https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Light_Cone_Flame_of_Blood%2C_Blaze_My_Path.png/revision/latest?cb=20250226133127,Mydei; Tribbie; Sunday; Luocha,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,,,,,,,
Mydei,https://static.wikia.nocookie.net/houkai-star-rail/images/6/67/Character_Mydei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250226132305,HP Scaling DPS,"Body HP, Boots Speed HP, Ring HP, Rope HP",,,,,"Flame of Blood, Blaze My Path",https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Light_Cone_Flame_of_Blood%2C_Blaze_My_Path.png/revision/latest?cb=20250226133127,Mydei; Tribbie; Sunday; Luocha,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,,,,,,,
Mydei,https://static.wikia.nocookie.net/houkai-star-rail/images/6/67/Character_Mydei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250226132305,HP Scaling DPS,"Body HP, Boots Speed HP, Ring HP, Rope HP",,,,,"Flame of Blood, Blaze My Path",https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Light_Cone_Flame_of_Blood%2C_Blaze_My_Path.png/revision/latest?cb=20250226133127,Mydei; Tribbie; Sunday; Luocha,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,,,,,,,
Mydei,https://static.wikia.nocookie.net/houkai-star-rail/images/6/67/Character_Mydei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250226132305,HP Scaling DPS,"Body HP, Boots Speed HP, Ring HP, Rope HP",,,,,"Flame of Blood, Blaze My Path",https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Light_Cone_Flame_of_Blood%2C_Blaze_My_Path.png/revision/latest?cb=20250226133127,Mydei; Tribbie; Sunday; Luocha,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,,,,,,,
Mydei,https://static.wikia.nocookie.net/houkai-star-rail/images/6/67/Character_Mydei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250226132305,HP Scaling DPS,"Body HP, Boots Speed HP, Ring HP, Rope HP",,,,,"Flame of Blood, Blaze My Path",https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Light_Cone_Flame_of_Blood%2C_Blaze_My_Path.png/revision/latest?cb=20250226133127,Mydei; Tribbie; Sunday; Luocha,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,,,,,,,
Mydei,https://static.wikia.nocookie.net/houkai-star-rail/images/6/67/Character_Mydei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250226132305,HP Scaling DPS,"Body HP, Boots Speed HP, Ring HP, Rope HP",,,,,"Flame of Blood, Blaze My Path",https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Light_Cone_Flame_of_Blood%2C_Blaze_My_Path.png/revision/latest?cb=20250226133127,Mydei; Tribbie; Sunday; Luocha,,aaa,Fire,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f0/Type_Fire.png/revision/latest?cb=20220610120131,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,,,,,,,
Rappa,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Character_Rappa_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120154734,Break-centric AoE DPS,,,,,,Ninjutsu Inscription: Dazzling Evilbreaker,https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Light_Cone_Ninjutsu_Inscription_Dazzling_Evilbreaker.png/revision/latest?cb=20241025210738,,,"You can pick up Argenti, Jade, or Rappa so you have more variety to cover weaknesses for PF. Since weakness and buffs change very often its hard to really make a particular team.",Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Rappa,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Character_Rappa_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120154734,Break-centric AoE DPS,,,,,,Ninjutsu Inscription: Dazzling Evilbreaker,https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Light_Cone_Ninjutsu_Inscription_Dazzling_Evilbreaker.png/revision/latest?cb=20241025210738,,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Rappa,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Character_Rappa_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120154734,Break-centric AoE DPS,,,,,,Ninjutsu Inscription: Dazzling Evilbreaker,https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Light_Cone_Ninjutsu_Inscription_Dazzling_Evilbreaker.png/revision/latest?cb=20241025210738,,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Rappa,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Character_Rappa_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120154734,Break-centric AoE DPS,,,,,,Ninjutsu Inscription: Dazzling Evilbreaker,https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Light_Cone_Ninjutsu_Inscription_Dazzling_Evilbreaker.png/revision/latest?cb=20241025210738,,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Rappa,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Character_Rappa_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120154734,Break-centric AoE DPS,,,,,,Ninjutsu Inscription: Dazzling Evilbreaker,https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Light_Cone_Ninjutsu_Inscription_Dazzling_Evilbreaker.png/revision/latest?cb=20241025210738,,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Rappa,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Character_Rappa_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120154734,Break-centric AoE DPS,,,,,,Ninjutsu Inscription: Dazzling Evilbreaker,https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Light_Cone_Ninjutsu_Inscription_Dazzling_Evilbreaker.png/revision/latest?cb=20241025210738,,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Rappa,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Character_Rappa_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120154734,Break-centric AoE DPS,,,,,,Ninjutsu Inscription: Dazzling Evilbreaker,https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Light_Cone_Ninjutsu_Inscription_Dazzling_Evilbreaker.png/revision/latest?cb=20241025210738,,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Rappa,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Character_Rappa_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120154734,Break-centric AoE DPS,,,,,,Ninjutsu Inscription: Dazzling Evilbreaker,https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Light_Cone_Ninjutsu_Inscription_Dazzling_Evilbreaker.png/revision/latest?cb=20241025210738,,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Rappa,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Character_Rappa_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120154734,Break-centric AoE DPS,,,,,,Ninjutsu Inscription: Dazzling Evilbreaker,https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Light_Cone_Ninjutsu_Inscription_Dazzling_Evilbreaker.png/revision/latest?cb=20241025210738,,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Rappa,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Character_Rappa_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120154734,Break-centric AoE DPS,,,,,,Ninjutsu Inscription: Dazzling Evilbreaker,https://static.wikia.nocookie.net/houkai-star-rail/images/a/ac/Light_Cone_Ninjutsu_Inscription_Dazzling_Evilbreaker.png/revision/latest?cb=20241025210738,,,aaa,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Erudition,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,5,,,,,,,,
Robin,https://static.wikia.nocookie.net/houkai-star-rail/images/9/92/Character_Robin_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240508021256,"Universal Support, Atk Scaling Booster, Turn Manipulator",,,,,,Flowing Nightglow,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f2/Light_Cone_Flowing_Nightglow.png/revision/latest?cb=20240508030636,,,"I would consider picking up Robin and Ruan Mei since it looks like you dont have any of the limited supports. You dont need Lingsha since Gallagher works well and its more important to pick up Robin for your roster, on a rerun you can pick up Lingsha or another sustain of your choice.",Physical,https://static.wikia.nocookie.net/houkai-star-rail/images/6/69/Type_Physical.png/revision/latest?cb=20220610120901,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Robin,https://static.wikia.nocookie.net/houkai-star-rail/images/9/92/Character_Robin_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240508021256,"Universal Support, Atk Scaling Booster, Turn Manipulator",,,,,,Flowing Nightglow,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f2/Light_Cone_Flowing_Nightglow.png/revision/latest?cb=20240508030636,,,"Robin? I heard she works best in follow up damage team especially with topaz, ratio and aventurine, I dont know how would she fit in other teams. ",Physical,https://static.wikia.nocookie.net/houkai-star-rail/images/6/69/Type_Physical.png/revision/latest?cb=20220610120901,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
